Disease,ReadCode,MedCode,ReadTerm
Chronic ulcer of the skin,M270100,102230,Nursing home acquired pressure ulcer
Chronic ulcer of the skin,M270.14,108537,Decubitus ulcer and pressure area
Chronic ulcer of the skin,9ks..00,109100,Complex skin ulcer care enhanced services administration
Chronic ulcer of the skin,M22..00,2322,Other dermatoses
Chronic ulcer of the skin,M270.00,6862,Decubitus (pressure) ulcer
Chronic ulcer of the skin,4JG3.00,4487,Skin ulcer swab taken
Chronic ulcer of the skin,G832.00,16079,Varicose veins of the leg with ulcer and eczema
Chronic ulcer of the skin,G830.00,1913,Varicose veins of the leg with ulcer
Chronic ulcer of the skin,7G2EC00,12764,Three layer compression bandage for skin ulcer
Chronic ulcer of the skin,2FFZ.00,29007,O/E - skin ulcer NOS
Chronic ulcer of the skin,M27..00,9180,Chronic skin ulcer
Chronic ulcer of the skin,M270300,102923,Hospice acquired pressure ulcer
Chronic ulcer of the skin,G837.00,11264,Venous ulcer of leg
Chronic ulcer of the skin,M271400,8801,Mixed venous and arterial leg ulcer
Chronic ulcer of the skin,M27y.00,24232,"Chronic ulcer of skin, other specified sites"
Chronic ulcer of the skin,G835.00,12704,Infected varicose ulcer
Chronic ulcer of the skin,7G2EB00,17788,Four layer compression bandaging for skin ulcer
Chronic ulcer of the skin,2FF2.00,1727,O/E - skin ulcer present
Chronic ulcer of the skin,M07z.12,16558,Infected skin ulcer
Chronic ulcer of the skin,14F3.00,5961,H/O: chronic skin ulcer
Chronic ulcer of the skin,M2y0.00,21853,Vascular disorders of skin
Chronic ulcer of the skin,M271600,5790,Traumatic leg ulcer
Chronic ulcer of the skin,M271.13,1216,Leg ulcer NOS
Chronic ulcer of the skin,M274.00,104565,Recurrent leg ulcer
Chronic ulcer of the skin,M27z.00,3929,Chronic skin ulcer NOS
Chronic ulcer of the skin,7G2EA00,17787,Two layer compression bandage for skin ulcer
Chronic ulcer of the skin,M270500,105150,Stage II decubitus ulcer
Chronic ulcer of the skin,2924.00,23724,O/E - trophic skin ulceration
Chronic ulcer of the skin,2FF..00,6207,O/E - skin ulcer
Chronic ulcer of the skin,M270200,101713,Community hospital acquired pressure ulcer
Chronic ulcer of the skin,M271700,99855,Neuropathic foot ulcer
Chronic ulcer of the skin,M271500,5855,Venous ulcer of leg
Chronic ulcer of the skin,M271.00,3928,Non-pressure ulcer lower limb
Chronic ulcer of the skin,7G2E500,15506,Dressing of skin ulcer NEC
Chronic ulcer of the skin,A056.00,16856,Amoebic skin ulceration
Chronic viral hepatitis,141E.00,30729,History of hepatitis B
Chronic viral hepatitis,14i..00,104277,H/O hepatitis C antiviral drug therapy
Chronic viral hepatitis,2126700,102372,Hepatitis C resolved
Chronic viral hepatitis,43B4.00,27175,Hepatitis B surface antig +ve
Chronic viral hepatitis,43B5.00,27174,Hepatitis e antigen present
Chronic viral hepatitis,43j5.00,27191,Hepatitis C nucleic acid detection
Chronic viral hepatitis,43jG.00,33316,Hepatitis B nucleic acid detection
Chronic viral hepatitis,43X3.00,28568,Hepatitis C antibody test positive
Chronic viral hepatitis,4J3B.00,30884,Hepatitis C viral load
Chronic viral hepatitis,4J3D.00,56066,Hepatitis B viral load
Chronic viral hepatitis,4JQ3.00,35589,Hepatitis C virus genotype
Chronic viral hepatitis,4JQD.00,102568,Hepatitis C viral ribonucleic acid PCR positive
Chronic viral hepatitis,4JQD.11,102565,Hepatitis C PCR positive
Chronic viral hepatitis,4JQF.00,104243,Hepatitis C antigen positive
Chronic viral hepatitis,7Q05200,100834,Hepatitis B treatment drugs Band 1
Chronic viral hepatitis,8BB5.00,110411,12 week virologic response to hepatitis C treatment
Chronic viral hepatitis,9kR..00,99898,Chronic hepatitis annual review - enhanced services admin
Chronic viral hepatitis,9kV..00,96085,Hepatitis C screening positive - enhanced services admin
Chronic viral hepatitis,9kV..11,98903,Hepatitis C screening positive
Chronic viral hepatitis,9kX..00,103362,Hepatitis status 6 months post treatment - enhanced serv adm
Chronic viral hepatitis,9kZ..00,95926,Hepatitis B screening positive - enhanced services admin
Chronic viral hepatitis,9kZ..11,97735,Hepatitis B screening positive
Chronic viral hepatitis,9NgR.00,104572,On hepatitis C treatment plan
Chronic viral hepatitis,A703.00,2860,Viral (serum) hepatitis B
Chronic viral hepatitis,A705000,2834,Viral hepatitis C without mention of hepatic coma
Chronic viral hepatitis,A705100,32657,Acute delta-(super)infection of hepatitis B carrier
Chronic viral hepatitis,A707000,24813,Chronic viral hepatitis B with delta-agent
Chronic viral hepatitis,A707100,41096,Chronic viral hepatitis B without delta-agent
Chronic viral hepatitis,A707200,30586,Chronic viral hepatitis C
Chronic viral hepatitis,A707300,106642,Chronic viral hepatitis B
Chronic viral hepatitis,A707.00,26367,Chronic viral hepatitis
Chronic viral hepatitis,A707X00,32277,"Chronic viral hepatitis, unspecified"
Chronic viral hepatitis,A70A.00,104341,Hepatitis C genotype 1
Chronic viral hepatitis,A70B.00,105664,Hepatitis C genotype 2
Chronic viral hepatitis,A70C.00,104346,Hepatitis C genotype 3
Chronic viral hepatitis,A70D.00,104892,Hepatitis C genotype 4
Chronic viral hepatitis,A70z000,2413,Hepatitis C
Chronic viral hepatitis,AyuB100,108343,[X]Other chronic viral hepatitis
Chronic viral hepatitis,AyuB200,107896,"[X]Chronic viral hepatitis, unspecified"
CKD stage 1,1Z10.00,29013,Chronic kidney disease stage 1
CKD stage 1,1Z17.00,94789,Chronic kidney disease stage 1 with proteinuria
CKD stage 1,1Z17.11,97980,CKD stage 1 with proteinuria
CKD stage 1,1Z18.00,95572,Chronic kidney disease stage 1 without proteinuria
CKD stage 2,1Z11.00,12586,Chronic kidney disease stage 2
CKD stage 2,1Z19.00,95146,Chronic kidney disease stage 2 with proteinuria
CKD stage 2,1Z19.11,97979,CKD stage 2 with proteinuria
CKD stage 2,1Z1A.00,95121,Chronic kidney disease stage 2 without proteinuria
CKD stage 2,1Z1A.11,97978,CKD stage 2 without proteinuria
CKD stage 3,1Z12.00,12566,Chronic kidney disease stage 3
CKD stage 3,1Z15.00,94965,Chronic kidney disease stage 3A
CKD stage 3,1Z16.00,95179,Chronic kidney disease stage 3B
CKD stage 3,1Z1B.00,94793,Chronic kidney disease stage 3 with proteinuria
CKD stage 3,1Z1B.11,95145,CKD stage 3 with proteinuria
CKD stage 3,1Z1C.00,95123,Chronic kidney disease stage 3 without proteinuria
CKD stage 3,1Z1C.11,95188,CKD stage 3 without proteinuria
CKD stage 3,1Z1D.00,95408,Chronic kidney disease stage 3A with proteinuria
CKD stage 3,1Z1D.11,95571,CKD stage 3A with proteinuria
CKD stage 3,1Z1E.00,95175,Chronic kidney disease stage 3A without proteinuria
CKD stage 3,1Z1E.11,95176,CKD stage 3A without proteinuria
CKD stage 3,1Z1F.00,95178,Chronic kidney disease stage 3B with proteinuria
CKD stage 3,1Z1F.11,95180,CKD stage 3B with proteinuria
CKD stage 3,1Z1G.00,95177,Chronic kidney disease stage 3B without proteinuria
CKD stage 4,1Z13.00,12479,Chronic kidney disease stage 4
CKD stage 4,1Z1H.00,95122,Chronic kidney disease stage 4 with proteinuria
CKD stage 4,1Z1J.00,95406,Chronic kidney disease stage 4 without proteinuria
CKD stage 4,1Z1J.11,97587,CKD stage 4 without proteinuria
CKD stage 5,1Z14.00,12585,Chronic kidney disease stage 5
CKD stage 5,1Z1K.00,95508,Chronic kidney disease stage 5 with proteinuria
CKD stage 5,1Z1L.00,95405,Chronic kidney disease stage 5 without proteinuria
CKD stage 5,1Z1L.11,97683,CKD stage 5 without proteinuria
Coeliac disease,6648000,102617,Coeliac disease annual review
Coeliac disease,6648,102315,Coeliac disease monitoring
Coeliac disease,8IAp.00,103379,Coeliac disease annual review declined
Coeliac disease,9mB1.00,106326,Coeliac disease monitoring invitation first letter
Coeliac disease,9mB..00,106282,Coeliac disease monitoring invitation
Coeliac disease,J690000,62397,Congenital coeliac disease
Coeliac disease,J690100,63195,Acquired coeliac disease
Coeliac disease,J690.00,1515,Coeliac disease
Coeliac disease,J690.11,68680,Coeliac rickets
Coeliac disease,J690.12,57966,Gee - Herter disease
Coeliac disease,J690.13,3509,Gluten enteropathy
Coeliac disease,J690.14,16365,Sprue - nontropical
Coeliac disease,J690z00,44310,Coeliac disease NOS
Coeliac disease,ZC2C200,45925,Dietary advice for coeliac disease
Coeliac disease,13YB.00,107845,Coeliac UK member
Coeliac disease,9mB2.00,113254,Coeliac disease monitoring invitation second letter
Coeliac disease,68W4.00,98297,Coeliac disease autoantibody profile positive
Collapsed vertebra,7J41300,88269,Vertebroplasty of fracture of spine
Collapsed vertebra,7J41500,90472,Balloon kyphoplasty of fracture of spine
Collapsed vertebra,7J48M00,19376,Vertebroplasty
Collapsed vertebra,N331000,30616,Pathological fracture of thoracic vertebra
Collapsed vertebra,N331011,15837,Collapse of thoracic vertebra
Collapsed vertebra,N331100,30352,Pathological fracture of lumbar vertebra
Collapsed vertebra,N331111,23686,Collapse of lumbar vertebra
Collapsed vertebra,N331800,17377,Osteoporosis + pathological fracture lumbar vertebrae
Collapsed vertebra,N331900,12673,Osteoporosis + pathological fracture thoracic vertebrae
Collapsed vertebra,N331A00,48772,Osteoporosis + pathological fracture cervical vertebrae
Collapsed vertebra,N331C00,37945,Pathological fracture of cervical vertebra
Collapsed vertebra,N331D00,38728,Collapsed vertebra NOS
Collapsed vertebra,N331E00,17008,Collapse of cervical vertebra
Collapsed vertebra,N331F00,9319,Collapse of thoracic vertebra
Collapsed vertebra,N331G00,11543,Collapse of lumbar vertebra
Collapsed vertebra,N331H00,45736,Collapse of cervical vertebra due to osteoporosis
Collapsed vertebra,N331J00,5841,Collapse of lumbar vertebra due to osteoporosis
Collapsed vertebra,N331K00,19048,Collapse of thoracic vertebra due to osteoporosis
Collapsed vertebra,N331L00,4013,Collapse of vertebra due to osteoporosis NOS
Collapsed vertebra,N331.11,28575,Collapse of spine NOS
Collapsed vertebra,N331.12,2793,Collapse of vertebra NOS
Collapsed vertebra,N331.14,44386,Osteoporotic vertebral collapse
Collapsed vertebra,Nyu6700,73900,[X]Collapsed vertebra in diseases classified elsewhere
Collapsed vertebra,S100H00,53337,"Closed fracture cervical vertebra, wedge"
Collapsed vertebra,S102100,28524,"Closed fracture thoracic vertebra, wedge"
Collapsed vertebra,S104100,8266,"Closed fracture lumbar vertebra, wedge"
Collapsed vertebra,S106000,72404,Closed compression fracture sacrum
Congenital cardiac disease,14AV.00,99786,History of ventricular septal defect
Congenital cardiac disease,2126800,104307,Ostium secundum atrial septal defect resolved
Congenital cardiac disease,24M..00,104345,Spontaneous closure of ventricular septal defect
Congenital cardiac disease,7902000,16538,Correct Fallot tetralogy- valved right ventr outflow conduit
Congenital cardiac disease,7902100,73029,Correct Fallot tetralogy- right ventric outflow conduit NEC
Congenital cardiac disease,7902200,99198,Correct Fallot tetralogy- right ventricular outflow patch
Congenital cardiac disease,7902300,70857,Revision of correction of tetralogy of Fallot
Congenital cardiac disease,7902400,88842,Repair of tetralogy of Fallot using transannular patch
Congenital cardiac disease,7902500,88479,Repair of tetralogy of Fallot with absent pulmonary valve
Congenital cardiac disease,7902600,93719,Repair Fallot-type pulmonary atresia aortopulmonary collater
Congenital cardiac disease,7902.00,5477,Correction of tetralogy of Fallot
Congenital cardiac disease,7902.11,12844,Repair of tetralogy of Fallot
Congenital cardiac disease,7902y00,65401,Other specified correction of tetralogy of Fallot
Congenital cardiac disease,7902z00,19956,Correction of tetralogy of Fallot NOS
Congenital cardiac disease,7902z11,108402,Repair of tetralogy of Fallot NOS
Congenital cardiac disease,7906300,42181,Closure of persistent ostium primum
Congenital cardiac disease,7906311,99346,Repair of persistent ostium primum
Congenital cardiac disease,7908500,94023,Closure of multiple interventricular septal defects
Congenital cardiac disease,7908511,98273,Repair of multiple interventricular septal defects
Congenital cardiac disease,7908600,65234,Closure interventricular septal defect us intraop trans pros
Congenital cardiac disease,7908611,92020,Repair interventricular septal defect us intraop trans pros
Congenital cardiac disease,790K100,107122,Repair of Fallot-type double outlet right ventricle
Congenital cardiac disease,P500.00,72604,Absent septum between aorta and pulmonary artery
Congenital cardiac disease,P511300,40025,Taussig-Bing syndrome
Congenital cardiac disease,P520.00,38967,"Tetralogy of Fallot, unspecified"
Congenital cardiac disease,P520.11,23692,Ventricular septal defect in Fallot's tetralogy
Congenital cardiac disease,P520.12,71252,Dextraposition of aorta in Fallot's tetralogy
Congenital cardiac disease,P521.00,51649,Pentalogy of Fallot
Congenital cardiac disease,P52..00,4864,Tetralogy of Fallot
Congenital cardiac disease,P52z.00,63046,Tetralogy of Fallot NOS
Congenital cardiac disease,P53..00,19969,Common ventricle
Congenital cardiac disease,P540.00,42132,"Ventricular septal defect, unspecified"
Congenital cardiac disease,P541.00,56575,Interventricular septal defect
Congenital cardiac disease,P542.00,67657,Left ventricle to right atrial communication
Congenital cardiac disease,P543.00,9011,Eisenmenger's complex
Congenital cardiac disease,P544.00,51897,Gerbode's defect
Congenital cardiac disease,P545.00,20153,Roger's disease
Congenital cardiac disease,P54..00,246,Ventricular septal defect
Congenital cardiac disease,P54y.00,54772,Other specified ventricular septal defect
Congenital cardiac disease,P54z.00,34067,Ventricular septal defect NOS
Congenital cardiac disease,P550.00,3255,Atrial septal defect NOS
Congenital cardiac disease,P550.11,40673,Auricular septal defect NOS
Congenital cardiac disease,P550.12,28174,Interatrial septal defect NEC
Congenital cardiac disease,P550.13,72577,Interauricular septal defect
Congenital cardiac disease,P551.00,3625,Patent foramen ovale
Congenital cardiac disease,P552.00,37816,Persistent ostium secundum
Congenital cardiac disease,P552.11,109853,Patent ostium secundum
Congenital cardiac disease,P553.00,59144,Lutembacher's syndrome
Congenital cardiac disease,P55..00,7474,Ostium secundum atrial septal defect
Congenital cardiac disease,P55y.00,53088,Other specified ostium secundum atrial septal defect
Congenital cardiac disease,P55y.11,18395,Other specified atrial septal defect
Congenital cardiac disease,P55z.00,54243,Ostium secundum atrial septal defect NOS
Congenital cardiac disease,P561.00,51053,Ostium primum defect
Congenital cardiac disease,P561.11,93161,Persistent ostium primum
Congenital cardiac disease,P56..00,63340,Endocardial cushion defects
Congenital cardiac disease,P56y.00,101393,Other specified endocardial cushion defects
Congenital cardiac disease,P56z000,55535,Common atrium
Congenital cardiac disease,P56z011,61715,Cor triloculare biventriculare
Congenital cardiac disease,P56z100,43049,Common atrioventricular canal
Congenital cardiac disease,P56z200,44896,Common atrioventricular-type ventricular septal defect
Congenital cardiac disease,P56z.00,49702,Endocardial cushion defects NOS
Congenital cardiac disease,P56zz00,73816,Endocardial cushion defects NOS
Congenital cardiac disease,P5y..00,66401,Other heart bulb and septal closure defect
Congenital cardiac disease,P5z..00,54196,Heart bulb or septal closure defects NOS
Congenital cardiac disease,P60z100,52607,Fallot's trilogy
Congenital cardiac disease,P6W..00,46825,Congenital malformation of aortic and mitral valves unsp
Congenital cardiac disease,P65z.00,100291,Congenital mitral stenosis NOS
Congenital cardiac disease,P650.00,90551,"Congenital mitral stenosis, unspecified"
Congenital cardiac disease,P640.00,58734,"Congenital aortic valve insufficiency, unspecified"
Congenital cardiac disease,P6yy.11,44767,Hypoplastic aortic orifice or valve
Congenital cardiac disease,P65..00,57091,Congenital mitral stenosis
Congenital cardiac disease,P652.00,63069,Parachute deformity of the mitral valve
Congenital cardiac disease,P611.00,69169,Congenital tricuspid stenosis
Congenital cardiac disease,P66..00,61651,Congenital mitral insufficiency
Congenital cardiac disease,P6X..00,50529,"Congenital malformation of tricuspid valve, unspecified"
Congenital cardiac disease,P61z.00,100065,Congenital tricuspid atresia or stenosis NOS
Congenital cardiac disease,P61..00,12752,Congenital tricuspid atresia and stenosis
Congenital cardiac disease,P610.00,21272,Congenital tricuspid atresia
Congenital cardiac disease,Pyu2G00,107496,"[X]Congenital malformation of tricuspid valve, unspecified"
Congenital cardiac disease,P6z2.00,38968,Acyanotic congenital heart disease NOS
Congenital cardiac disease,66g..00,72576,Congenital heart condition monitoring
Congenital cardiac disease,9RD0.00,63297,Transfer of care from paediatric congenital heart service
Congenital cardiac disease,P6y5.00,24533,Congenital heart block
Congenital cardiac disease,P5...12,23754,"Congenital heart disease, septal and bulbar anomalies"
Congenital cardiac disease,P68..00,89256,Congenital heart disease
Congenital cardiac disease,P6y5000,68097,"Congenital heart block, unspecified"
Congenital cardiac disease,12C8.00,13261,FH: Congenital heart disease
Congenital cardiac disease,P6y5z00,70992,Congenital heart block NOS
Congenital cardiac disease,P6zz.00,11982,Congenital heart anomaly NOS
