Readcode,Disease,Medcode,ReadcodeDescr,Category,CodingSystem,Provenance
B561z00,Secondary Malignancy_Lymph Nodes,93716,Secondary and unspec malig neop intrathoracic LN NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562.00,Secondary Malignancy_Lymph Nodes,52736,Secondary and unspec malig neop intra-abdominal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562000,Secondary Malignancy_Lymph Nodes,41691,Secondary and unspec malig neop coeliac lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562100,Secondary Malignancy_Lymph Nodes,72713,Secondary and unspec malig neop superficial mesenteric LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562200,Secondary Malignancy_Lymph Nodes,61677,Secondary and unspec malig neop inferior mesenteric LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562300,Secondary Malignancy_Lymph Nodes,18658,Secondary and unspec malig neop common iliac lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562400,Secondary Malignancy_Lymph Nodes,69132,Secondary and unspec malig neop external iliac lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B562z00,Secondary Malignancy_Lymph Nodes,44931,Secondary and unspec malig neop intra-abdominal LN NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563.00,Secondary Malignancy_Lymph Nodes,50199,Secondary and unspec malig neop axilla and upper limb LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563000,Secondary Malignancy_Lymph Nodes,37540,Secondary and unspec malig neop axillary lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563100,Secondary Malignancy_Lymph Nodes,98626,Secondary and unspec malig neop supratrochlear lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563200,Secondary Malignancy_Lymph Nodes,50904,Secondary and unspec malig neop infraclavicular lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563300,Secondary Malignancy_Lymph Nodes,46409,Secondary and unspec malig neop pectoral lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B563z00,Secondary Malignancy_Lymph Nodes,73538,Secondary and unspec malig neop axilla and upper limb LN NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B564.00,Secondary Malignancy_Lymph Nodes,63915,Secondary and unspec malig neop inguinal and lower limb LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B564000,Secondary Malignancy_Lymph Nodes,54278,Secondary and unspec malig neop superficial inguinal LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B564100,Secondary Malignancy_Lymph Nodes,61289,Secondary and unspec malig neop deep inguinal lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B564z00,Secondary Malignancy_Lymph Nodes,70747,Secondary and unspec malig neop of inguinal and leg LN NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B565.00,Secondary Malignancy_Lymph Nodes,6701,Secondary and unspec malig neop intrapelvic lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B565000,Secondary Malignancy_Lymph Nodes,84368,Secondary and unspec malig neop internal iliac lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B565200,Secondary Malignancy_Lymph Nodes,101662,Secondary and unspec malig neop circumflex iliac LN,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B565300,Secondary Malignancy_Lymph Nodes,47366,Secondary and unspec malig neop sacral lymph nodes,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B565z00,Secondary Malignancy_Lymph Nodes,72803,Secondary and unspec malig neop intrapelvic LN NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B56y.00,Secondary Malignancy_Lymph Nodes,20159,Secondary and unspec malig neop lymph nodes multiple sites,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B56z.00,Secondary Malignancy_Lymph Nodes,15507,Secondary and unspec malig neop lymph nodes NOS,Diagnosis of Secondary Malignancy_Lymph Nodes,NA,NA
B57..00,Secondary Malignancy_Other organs,35053,Secondary malig neop of respiratory and digestive systems,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B57..11,Secondary Malignancy_Other organs,6471,Metastases of respiratory and/or digestive systems,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B57..12,Secondary Malignancy_Other organs,24301,Secondary carcinoma of respiratory and/or digestive systems,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B570.00,Secondary Malignancy_Lung,4137,Secondary malignant neoplasm of lung,Diagnosis of Secondary Malignancy_Lung,NA,NA
B571.00,Secondary Malignancy_Other organs,51551,Secondary malignant neoplasm of mediastinum,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B572.00,Secondary Malignancy_Pleura,16213,Secondary malignant neoplasm of pleura,Diagnosis of Secondary Malignancy_Pleura,NA,NA
B573.00,Secondary Malignancy_Other organs,62584,Secondary malignant neoplasm of other respiratory organs,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B574.00,Secondary Malignancy_Bowel,64680,Secondary malignant neoplasm of small intestine and duodenum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B574000,Secondary Malignancy_Bowel,55946,Secondary malignant neoplasm of duodenum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B574100,Secondary Malignancy_Bowel,110433,Secondary malignant neoplasm of jejunum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B574200,Secondary Malignancy_Bowel,99511,Secondary malignant neoplasm of ileum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B574z00,Secondary Malignancy_Bowel,70026,Secondary malig neop of small intestine or duodenum NOS,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B575.00,Secondary Malignancy_Bowel,44529,Secondary malignant neoplasm of large intestine and rectum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B575000,Secondary Malignancy_Bowel,28727,Secondary malignant neoplasm of colon,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B575100,Secondary Malignancy_Bowel,62909,Secondary malignant neoplasm of rectum,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B575z00,Secondary Malignancy_Bowel,36200,Secondary malig neop of large intestine or rectum NOS,Diagnosis of Secondary Malignancy_Bowel,NA,NA
B576.00,Secondary Malignancy_retroperitoneum and peritoneum,67396,Secondary malig neop of retroperitoneum and peritoneum,Diagnosis of Secondary Malignancy_retroperitoneum and peritoneum,NA,NA
B576000,Secondary Malignancy_retroperitoneum and peritoneum,35364,Secondary malignant neoplasm of retroperitoneum,Diagnosis of Secondary Malignancy_retroperitoneum and peritoneum,NA,NA
B576100,Secondary Malignancy_retroperitoneum and peritoneum,27391,Secondary malignant neoplasm of peritoneum,Diagnosis of Secondary Malignancy_retroperitoneum and peritoneum,NA,NA
B576200,Secondary Malignancy_retroperitoneum and peritoneum,8154,Malignant ascites,Diagnosis of Secondary Malignancy_retroperitoneum and peritoneum,NA,NA
B576z00,Secondary Malignancy_retroperitoneum and peritoneum,97672,Secondary malig neop of retroperitoneum or peritoneum NOS,Diagnosis of Secondary Malignancy_retroperitoneum and peritoneum,NA,NA
B577.00,Secondary malignancy_Liver and intrahepatic bile duct,15103,Secondary malignant neoplasm of liver,Diagnosis of Secondary malignancy_Liver and intrahepatic bile duct,NA,NA
B577.11,Secondary malignancy_Liver and intrahepatic bile duct,4403,Liver metastases,Diagnosis of Secondary malignancy_Liver and intrahepatic bile duct,NA,NA
B57y.00,Secondary Malignancy_Other organs,56345,Secondary malignant neoplasm of other digestive organ,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B57z.00,Secondary Malignancy_Other organs,66083,Secondary malig neop of respiratory or digestive system NOS,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B58..00,Secondary Malignancy_Other organs,5842,Secondary malignant neoplasm of other specified sites,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B58..11,Secondary Malignancy_Other organs,27651,Secondary carcinoma of other specified sites,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B580.00,Secondary Malignancy_Other organs,1952,Secondary malignant neoplasm of kidney,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B581.00,Secondary Malignancy_Other organs,73213,Secondary malignant neoplasm of other urinary organs,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B581000,Secondary Malignancy_Other organs,60134,Secondary malignant neoplasm of ureter,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B581100,Secondary Malignancy_Other organs,22146,Secondary malignant neoplasm of bladder,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B581200,Secondary Malignancy_Other organs,53528,Secondary malignant neoplasm of urethra,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B581z00,Secondary Malignancy_Other organs,62828,Secondary malignant neoplasm of other urinary organ NOS,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582.00,Secondary Malignancy_Other organs,19945,Secondary malignant neoplasm of skin,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582000,Secondary Malignancy_Other organs,43930,Secondary malignant neoplasm of skin of head,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582100,Secondary Malignancy_Other organs,100296,Secondary malignant neoplasm of skin of face,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582200,Secondary Malignancy_Other organs,35999,Secondary malignant neoplasm of skin of neck,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582300,Secondary Malignancy_Other organs,41144,Secondary malignant neoplasm of skin of trunk,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582400,Secondary Malignancy_Other organs,63896,Secondary malignant neoplasm of skin of shoulder and arm,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582500,Secondary Malignancy_Other organs,48828,Secondary malignant neoplasm of skin of hip and leg,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582600,Secondary Malignancy_Other organs,9505,Secondary malignant neoplasm of skin of breast,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B582z00,Secondary Malignancy_Other organs,55096,Secondary malignant neoplasm of skin NOS,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B583.00,"Secondary Malignancy_Brain, Other CNS and Intracranial",33843,Secondary malignant neoplasm of brain and spinal cord,"Diagnosis of Secondary Malignancy_Brain, Other CNS and Intracranial",NA,NA
B583000,"Secondary Malignancy_Brain, Other CNS and Intracranial",5198,Secondary malignant neoplasm of brain,"Diagnosis of Secondary Malignancy_Brain, Other CNS and Intracranial",NA,NA
B583100,"Secondary Malignancy_Brain, Other CNS and Intracranial",38918,Secondary malignant neoplasm of spinal cord,"Diagnosis of Secondary Malignancy_Brain, Other CNS and Intracranial",NA,NA
B583200,"Secondary Malignancy_Brain, Other CNS and Intracranial",5199,Cerebral metastasis,"Diagnosis of Secondary Malignancy_Brain, Other CNS and Intracranial",NA,NA
B583z00,"Secondary Malignancy_Brain, Other CNS and Intracranial",59375,Secondary malignant neoplasm of brain or spinal cord NOS,"Diagnosis of Secondary Malignancy_Brain, Other CNS and Intracranial",NA,NA
B584.00,Secondary Malignancy_Other organs,54120,Secondary malignant neoplasm of other part of nervous system,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B585.00,Secondary Malignancy_Bone,7654,Secondary malignant neoplasm of bone and bone marrow,Diagnosis of Secondary Malignancy_Bone,NA,NA
B585000,Secondary Malignancy_Bone,18676,Pathological fracture due to metastatic bone disease,Diagnosis of Secondary Malignancy_Bone,NA,NA
B586.00,Secondary Malignancy_Other organs,44615,Secondary malignant neoplasm of ovary,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B587.00,Secondary Malignancy_Adrenal gland,36401,Secondary malignant neoplasm of adrenal gland,Diagnosis of Secondary Malignancy_Adrenal gland,NA,NA
B58y.00,Secondary Malignancy_Other organs,18616,Secondary malignant neoplasm of other specified sites,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y000,Secondary Malignancy_Other organs,16760,Secondary malignant neoplasm of breast,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y100,Secondary Malignancy_Other organs,55090,Secondary malignant neoplasm of uterus,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y200,Secondary Malignancy_Other organs,73616,Secondary malignant neoplasm of cervix uteri,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y211,Secondary Malignancy_Other organs,97832,Secondary cancer of the cervix,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y300,Secondary Malignancy_Other organs,70736,Secondary malignant neoplasm of vagina,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y400,Secondary Malignancy_Other organs,60335,Secondary malignant neoplasm of vulva,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y411,Secondary Malignancy_Other organs,65490,Secondary cancer of the vulva,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y500,Secondary Malignancy_Other organs,21590,Secondary malignant neoplasm of prostate,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y600,Secondary Malignancy_Other organs,34145,Secondary malignant neoplasm of testis,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y700,Secondary Malignancy_Other organs,49145,Secondary malignant neoplasm of penis,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y800,Secondary Malignancy_Other organs,104480,Secondary malignant neoplasm of epididymis and vas deferens,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58y900,Secondary Malignancy_Other organs,45824,Secondary malignant neoplasm of tongue,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B58yz00,Secondary Malignancy_Other organs,22524,Secondary malignant neoplasm of other specified site NOS,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B58z.00,Secondary Malignancy_Other organs,16500,Secondary malignant neoplasm of other specified site NOS,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B59..00,Primary Malignancy_Other Organs,47810,Malignant neoplasm of unspecified site,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B590.00,Secondary Malignancy_Other organs,13569,Disseminated malignancy NOS,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B590.11,Secondary Malignancy_Other organs,6170,Carcinomatosis,Diagnosis of Secondary Malignancy_Other organs,NA,NA
B591.00,Primary Malignancy_Other Organs,26034,Other malignant neoplasm NOS,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B592.00,Primary Malignancy_Multiple independent sites,51352,Malignant neoplasms of independent (primary) multiple sites,Diagnosis of Primary Malignancy_Multiple independent sites,NA,NA
B592X00,Primary Malignancy_Other Organs,65466,Kaposi's sarcoma of multiple organs,Diagnosis of Primary Malignancy_Other Organs,NA,NA
B593.00,Primary Malignancy_Other Organs,11035,Primary malignant neoplasm of unknown site,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B594.00,Secondary Malignancy_Other organs,54679,Secondary malignant neoplasm of unknown site,Possible diagnosis of Secondary Malignancy_Other organs,NA,NA
B595.00,Primary Malignancy_Other Organs,104324,Malignant tumour of unknown origin,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B59z.00,Primary Malignancy_Other Organs,54267,Malignant neoplasm of unspecified site NOS,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B59zX00,Primary Malignancy_Other Organs,49525,"Kaposi's sarcoma, unspecified",Diagnosis of Primary Malignancy_Other Organs,NA,NA
B5y..00,Primary Malignancy_Other Organs,38736,Malignant neoplasm of other and unspecified site OS,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B5z..00,Primary Malignancy_Other Organs,1056,Malignant neoplasm of other and unspecified site NOS,Possible Diagnosis of Primary Malignancy_Other Organs,NA,NA
B60..00,Non-Hodgkin Lymphoma,41369,Lymphosarcoma and reticulosarcoma,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600.00,Non-Hodgkin Lymphoma,1481,Reticulosarcoma,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600000,Non-Hodgkin Lymphoma,60242,Reticulosarcoma of unspecified site,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600100,Non-Hodgkin Lymphoma,71031,"Reticulosarcoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600300,Non-Hodgkin Lymphoma,70374,Reticulosarcoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600700,Non-Hodgkin Lymphoma,95058,Reticulosarcoma of spleen,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B600z00,Non-Hodgkin Lymphoma,99240,Reticulosarcoma NOS,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601.00,Non-Hodgkin Lymphoma,27416,Lymphosarcoma,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601000,Non-Hodgkin Lymphoma,71625,Lymphosarcoma of unspecified site,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601100,Non-Hodgkin Lymphoma,71238,"Lymphosarcoma of lymph nodes of head, face and neck",Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601200,Non-Hodgkin Lymphoma,62380,Lymphosarcoma of intrathoracic lymph nodes,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601300,Non-Hodgkin Lymphoma,64670,Lymphosarcoma of intra-abdominal lymph nodes,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
B601500,Non-Hodgkin Lymphoma,100352,Lymphosarcoma of lymph nodes of inguinal region and leg,Diagnosis of Non-Hodgkin Lymphoma,NA,NA
