Condition,Prodcode,ProductName,Gemscriptcode
Painful conditions,59429,Carbamazepine 200mg tablets (Almus Pharmaceuticals Ltd),38908020
Painful conditions,59430,Carbamazepine 400mg tablets (Almus Pharmaceuticals Ltd),38909020
Painful conditions,59451,Primidone 250mg tablets (Alliance Healthcare (Distribution) Ltd),17430021
Painful conditions,59467,Phenytoin sodium 25mg capsules (Alliance Healthcare (Distribution) Ltd),45172020
Painful conditions,59504,Phenytoin sodium 100mg tablets (Alliance Healthcare (Distribution) Ltd),4786020
Painful conditions,59520,PHENOBARBITONE 50MG & PHENYTOIN 100MG MG CAP,2116007
Painful conditions,59574,Phenobarbital 15mg tablets (Kent Pharmaceuticals Ltd),4763020
Painful conditions,59609,Lamotrigine 100mg dispersible tablets sugar free (A A H Pharmaceuticals Ltd),71055020
Painful conditions,59622,Fycompa 10mg tablets (Eisai Ltd),45067020
Painful conditions,59696,Carbamazepine 400mg tablets (Kent Pharmaceuticals Ltd),4702020
Painful conditions,59697,Carbamazepine 10mg/5ml oral suspension,31834020
Painful conditions,59715,Phenobarbital 30mg tablets (Alliance Healthcare (Distribution) Ltd),4768020
Painful conditions,59745,Carbamazepine 100mg/5ml oral suspension sugar free (DE Pharmaceuticals),16720021
Painful conditions,59746,Carbamazepine 100mg tablets (DE Pharmaceuticals),16717021
Painful conditions,59795,Phenobarbital 15mg tablets (Bristol Laboratories Ltd),43842020
Painful conditions,59838,Primidone 50mg tablets (Alliance Healthcare (Distribution) Ltd),17465021
Painful conditions,59868,Phenobarbital 15mg tablets (A A H Pharmaceuticals Ltd),55756020
Painful conditions,59887,Carbamazepine 200mg tablets (Mylan),60262020
Painful conditions,59917,Phenobarbital 50mg/5ml oral solution (Special Order),20980020
Painful conditions,59964,Desitrend 250mg granules sachets (Desitin Pharma Ltd),47009020
Painful conditions,60059,Phenobarbital 60mg tablets (Kent Pharmaceuticals Ltd),4772020
Painful conditions,60083,Fycompa 12mg tablets (Eisai Ltd),45069020
Painful conditions,60102,Sodium valproate 500mg modified-release tablets (J M McGill Ltd),17433021
Painful conditions,60133,Tegretol Prolonged Release 400mg tablets (Sigma Pharmaceuticals Plc),4727020
Painful conditions,60156,Topiramate 25mg capsules (Actavis UK Ltd),5083020
Painful conditions,60181,Carbagen 100mg tablets (Mylan),23081021
Painful conditions,60187,Carbagen 200mg tablets (Mylan),23082021
Painful conditions,60212,Phenobarbital 15mg/5ml oral solution,31322020
Painful conditions,60245,Phenytoin 90mg/5ml oral suspension (Drug Tariff Special Order),21032020
Painful conditions,60268,Lamotrigine 200mg tablets (A A H Pharmaceuticals Ltd),71043020
Painful conditions,60320,Clobazam 5mg/5ml oral suspension (Special Order),19442020
Painful conditions,60332,Sodium valproate 200mg/5ml oral solution sugar free (Wockhardt UK Ltd),4835020
Painful conditions,60389,Gabapentin 300mg capsules (Creo Pharma Ltd),20740021
Painful conditions,60405,Carbagen 400mg tablets (Mylan),23083021
Painful conditions,60424,Lamictal 25mg dispersible tablets (Lexon (UK) Ltd),4916020
Painful conditions,60432,Topiramate 10mg/5ml oral solution,34674020
Painful conditions,60543,Pregabalin 75mg/5ml oral solution,35334020
Painful conditions,60573,Phenytoin sodium 50mg capsules (Alliance Healthcare (Distribution) Ltd),45174020
Painful conditions,60578,Lamotrigine 200mg tablets (Waymade Healthcare Plc),14527021
Painful conditions,60598,Phenobarbital sodium 15mg/5ml oral suspension,31255020
Painful conditions,60648,Phenobarbital 15mg/5ml oral suspension,31324020
Painful conditions,60804,Lamotrigine 50mg/5ml oral suspension,20259020
Painful conditions,60878,Topiramate 15mg/5ml oral solution,36884020
Painful conditions,60978,Primidone 50mg tablets (A A H Pharmaceuticals Ltd),21444021
Painful conditions,61015,Clonazepam 500microgram oral lyophilisates sugar free,37662020
Painful conditions,61143,Carbamazepine 100mg tablets (Actavis UK Ltd),56862020
Painful conditions,61166,Levetiracetam 100mg/ml oral solution sugar free (Beacon Pharmaceuticals Ltd),39382020
Painful conditions,61198,Topiramate 15mg/5ml oral suspension,36886020
Painful conditions,61217,Phenobarbital 50mg/5ml oral suspension (Special Order),20978020
Painful conditions,61266,Gabapentin 300mg capsules (Waymade Healthcare Plc),47368020
Painful conditions,61375,Phenobarbital sodium 50mg/5ml oral suspension,31287020
Painful conditions,61377,Carbamazepine 100mg tablets (Kent Pharmaceuticals Ltd),4691020
Painful conditions,61462,Levetiracetam 250mg tablets (DE Pharmaceuticals),23727021
Painful conditions,61468,Keppra 250mg tablets (Necessity Supplies Ltd),5153020
Painful conditions,61529,Desitrend 100mg/ml oral solution (Desitin Pharma Ltd),20341021
Painful conditions,61623,Lamotrigine 50mg tablets (Accord Healthcare Ltd),39819020
Painful conditions,61624,Lamotrigine 100mg tablets (Accord Healthcare Ltd),39820020
Painful conditions,61625,Lamotrigine 200mg tablets (Accord Healthcare Ltd),39822020
Painful conditions,61626,Clonazepam 500microgram tablets (Teva UK Ltd),4749020
Painful conditions,61630,Topiramate 100mg tablets (Teva UK Ltd),76852020
Painful conditions,61760,Vimpat 200mg/20ml solution for infusion vials (UCB Pharma Ltd),95739020
Painful conditions,61769,Phenytoin sodium 25mg capsules (A A H Pharmaceuticals Ltd),45173020
Painful conditions,61770,Topiramate 50mg capsules (Teva UK Ltd),76984020
Painful conditions,61793,Matever 750mg tablets (Aspire Pharma Ltd),745021
Painful conditions,62173,Phenobarbital sodium 50mg/5ml oral suspension (Special Order),31288020
Painful conditions,62181,Phenytoin sodium 100mg tablets (Kent Pharmaceuticals Ltd),4784020
Painful conditions,62198,Topiramate 50mg capsules (A A H Pharmaceuticals Ltd),77009020
Painful conditions,62306,Topiramate 25mg capsules (Teva UK Ltd),76981020
Painful conditions,62392,Phenobarbital 60mg tablets (Alliance Healthcare (Distribution) Ltd),4773020
Painful conditions,62457,Carbamazepine 100mg tablets (Alliance Healthcare (Distribution) Ltd),4692020
Painful conditions,62538,Carbamazepine 200mg tablets (Actavis UK Ltd),56863020
Painful conditions,62588,Matever 250mg tablets (Aspire Pharma Ltd),741021
Painful conditions,62601,Phenobarbital 15mg tablets (Alliance Healthcare (Distribution) Ltd),4765020
Painful conditions,62637,Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd),57117020
Painful conditions,62650,Phenytoin 100mg Tablet (Berk Pharmaceuticals Ltd),50270020
Painful conditions,62869,Lamotrigine 50mg tablets (Sigma Pharmaceuticals Plc),4855020
Painful conditions,62926,Clobazam 7.5mg/5ml oral suspension,30441020
Painful conditions,63042,Matever 500mg tablets (Aspire Pharma Ltd),743021
Painful conditions,63069,Rewisca 75mg capsules (Consilient Health Ltd),44290021
Painful conditions,63088,Rewisca 50mg capsules (Consilient Health Ltd),44289021
Painful conditions,63089,Rewisca 300mg capsules (Consilient Health Ltd),44288021
Painful conditions,63090,Rewisca 150mg capsules (Consilient Health Ltd),44285021
Painful conditions,63091,Rewisca 100mg capsules (Consilient Health Ltd),44284021
Painful conditions,63113,Topiramate 25mg capsules (Phoenix Healthcare Distribution Ltd),5084020
Painful conditions,63174,Rewisca 200mg capsules (Consilient Health Ltd),44286021
Painful conditions,63213,Tegretol 200mg tablets (Necessity Supplies Ltd),4700020
Painful conditions,63250,Topiramate 25mg tablets (Accord Healthcare Ltd),5068020
Painful conditions,63271,Phenytoin 300mg/5ml oral solution (Special Order),36499020
Painful conditions,63300,Rewisca 25mg capsules (Consilient Health Ltd),44287021
Painful conditions,63317,Rewisca 225mg capsules (Consilient Health Ltd),44291021
Painful conditions,63341,Tegretol Prolonged Release 200mg tablets (Lexon (UK) Ltd),4717020
Painful conditions,63372,Levetiracetam 1g tablets (Zentiva),42197020
Painful conditions,63375,Gabapentin 200mg/5ml oral solution,30850020
Painful conditions,63432,Gabapentin 300mg capsules (Zentiva),71828020
Painful conditions,63504,Topiramate 25mg tablets (Actavis UK Ltd),76962020
Painful conditions,4,Co-proxamol 32.5mg/325mg tablets,58897020
Painful conditions,7,Paracetamol 500mg tablets,58932020
Painful conditions,11,Co-dydramol 10mg/500mg tablets,62553020
Painful conditions,15,Ibuprofen 400mg tablets,59355020
Painful conditions,19,Co-codamol 8mg/500mg tablets,60971020
Painful conditions,40,Diclofenac sodium 50mg gastro-resistant tablets,83872020
Painful conditions,53,Dihydrocodeine 30mg tablets,62538020
Painful conditions,57,Co-codamol 8mg/500mg effervescent tablets,60972020
Painful conditions,86,Tramadol 50mg capsules,75786020
Painful conditions,96,Co-codamol 30mg/500mg tablets,80055020
Painful conditions,112,Ibuprofen 5% cream,72458020
Painful conditions,120,Indocid 25mg capsules (Merck Sharp & Dohme Ltd),49932020
Painful conditions,123,Fortral 30mg/ml Injection (Sterwin Medicines),49528020
Painful conditions,124,Distalgesic 32.5mg/325mg tablets (Meda Pharmaceuticals Ltd),49037020
Painful conditions,126,Ponstan 250mg capsules (Chemidex Pharma Ltd),51186020
Painful conditions,129,Naprosyn 500mg suppositories (Roche Products Ltd),57759020
Painful conditions,139,Paracetamol 500mg capsules,65977020
Painful conditions,140,Naproxen 500mg suppositories,64941020
Painful conditions,141,Piroxicam 10mg capsules,65858020
Painful conditions,142,CODEINE SOLUBLE TAB,4100007
Painful conditions,148,MORPHINE 60 MG SUP,3652007
Painful conditions,158,Codeine 30mg tablets,52434020
Painful conditions,162,Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),74346020
Painful conditions,166,PAPAVERETUM 20 MG INJ,3621007
Painful conditions,167,Butacote 100mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),65704020
Painful conditions,175,PARACETAMOL 1 GM SUP,2137007
Painful conditions,177,Indometacin 25mg capsules,58913020
Painful conditions,187,Zydol 50mg capsules (Grunenthal Ltd),75791020
Painful conditions,191,Dihydrocodeine 10mg/5ml oral solution,62539020
Painful conditions,203,CODEINE CO SOLUBLE TAB,2818007
Painful conditions,213,Codeine 25mg/5ml oral solution,52438020
Painful conditions,215,IBUPROFEN 200 MG CAP,4856007
Painful conditions,231,OMNOPON 20 MG INJ,2169007
Painful conditions,234,Pethidine 25mg tablet,69166020
Painful conditions,241,CODEINE CO TAB,4104007
Painful conditions,249,Pethidine 10mg/ml injection,51091020
Painful conditions,258,Panadol 500mg tablets (GlaxoSmithKline Consumer Healthcare),54171020
Painful conditions,259,Mefenamic acid 250mg capsules,59793020
Painful conditions,262,Paracetamol 250mg/5ml oral suspension,65976020
Painful conditions,296,Ponstan Forte 500mg tablets (Chemidex Pharma Ltd),51182020
Painful conditions,315,BRUFEN SUP,5256007
Painful conditions,316,PHENYLBUTAZONE 250 MG SUP,5712007
Painful conditions,320,Buprenorphine HCl 300micrograms injection,64276020
Painful conditions,328,Pentazocine 50mg capsules,71386020
Painful conditions,341,Feldene 10mg capsules (Pfizer Ltd),49419020
Painful conditions,344,Acemetacin 60mg capsules,73771020
Painful conditions,345,IBUPROFEN S/R 300 MG CAP,3721007
Painful conditions,349,VOLTAROL 75 MG INJ,3184007
Painful conditions,354,Morphine sulfate 100mg/50ml solution for infusion vials,78857020
Painful conditions,360,Brufen 100mg/5ml syrup (Mylan),48494020
Painful conditions,382,Codeine 15mg tablets,52433020
Painful conditions,387,Surgam 200mg tablets (Sanofi),51745020
Painful conditions,389,Ketoprofen 50mg capsules,63883020
Painful conditions,392,Ibuprofen 200mg modified-release capsules,53037020
Painful conditions,402,Nurofen 200mg Tablet (Crookes Healthcare Ltd),85651020
Painful conditions,407,Brufen 600mg effervescent granules sachets (Mylan),68366020
Painful conditions,416,Ibuprofen 200mg tablets,59354020
Painful conditions,417,Diclofenac 50mg dispersible tablets sugar free,72775020
Painful conditions,423,Pethidine 50mg/ml injection,69168020
Painful conditions,447,Diclofenac sodium 75mg modified-release capsules,52256020
Painful conditions,458,Morphine 15mg Suppository,70481020
Painful conditions,462,Codeine 60mg/1ml solution for injection ampoules,55572020
Painful conditions,474,Celecoxib 100mg capsules,79023020
Painful conditions,483,Co-proxamol (dextropropoxyphene and paracetamol) 32.5mg with 325mg/5ml oral suspension sugar free,58898020
Painful conditions,495,MST Continus 10mg tablets (Napp Pharmaceuticals Ltd),50521020
Painful conditions,497,Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),83709020
Painful conditions,499,Diclofenac 50mg suppositories,76045020
Painful conditions,526,Aceclofenac 100mg tablets,81068020
Painful conditions,539,Codeine 60mg tablets,52435020
Painful conditions,560,Diflunisal 250mg tablets,62515020
Painful conditions,580,Diclofenac sodium 75mg modified-release tablets,83822020
Painful conditions,586,Ibuprofen 200mg Capsule,80144020
Painful conditions,589,Voltarol 50mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),72769020
Painful conditions,597,Diclofenac potassium 50mg tablets,79362020
Painful conditions,607,MST Continus Suspension 20mg granules sachets (Napp Pharmaceuticals Ltd),56810020
Painful conditions,612,Dicloflex 25mg gastro-resistant tablets (Dexcel-Pharma Ltd),50464020
Painful conditions,620,Fentanyl 25micrograms/hour transdermal patches,76085020
Painful conditions,625,Co-codamol 8mg/500mg capsules,60973020
Painful conditions,628,Diclofenac potassium 25mg tablets,79361020
Painful conditions,635,Codeine 30mg/1ml solution for injection ampoules,55573020
Painful conditions,647,Ibuprofen 100mg/5ml oral suspension,63502020
Painful conditions,649,Diclofenac sodium 25mg gastro-resistant tablets,83871020
Painful conditions,650,Etoricoxib 60mg tablets,77851020
Painful conditions,655,Morphine sulfate 10mg/5ml oral solution unit dose vials sugar free,68486020
Painful conditions,656,Tylex 30mg/500mg capsules (UCB Pharma Ltd),68282020
Painful conditions,659,Morphine 30mg Suppository,70482020
Painful conditions,661,Naproxen 250mg tablets,58922020
Painful conditions,676,Diclofenac 75mg/3ml solution for injection ampoules,72315020
Painful conditions,685,Aspav dispersible tablets (Actavis UK Ltd),56280020
Painful conditions,687,Tramacet 37.5mg/325mg tablets (Grunenthal Ltd),87622020
Painful conditions,701,Tramadol 50mg modified-release capsules,79973020
Painful conditions,715,Morphine sulphate 1mg/ml Injection,78856020
Painful conditions,736,Indometacin 50mg capsules,58914020
Painful conditions,748,Durogesic 25micrograms transdermal patches (Janssen-Cilag Ltd),76080020
Painful conditions,754,Mobic 7.5mg suppositories (Boehringer Ingelheim Ltd),81659020
Painful conditions,757,Fentanyl 50micrograms/hour transdermal patches,76086020
Painful conditions,759,Calpol infant 120mg/5ml Liquid (McNeil Products Ltd),48519020
Painful conditions,767,Solpadol 30mg/500mg capsules (Sanofi),73729020
Painful conditions,784,Ibuprofen 300mg modified-release capsules,63501020
Painful conditions,790,Pregabalin 25mg capsules,88034020
Painful conditions,800,Co-codamol 30mg/500mg capsules,80053020
Painful conditions,807,Naproxen 500mg tablets,58923020
Painful conditions,810,Co-codamol 30mg/500mg effervescent tablets,80054020
Painful conditions,819,Pregabalin 75mg capsules,88038020
Painful conditions,826,Pethidine 50mg/1ml solution for injection ampoules,90765020
Painful conditions,849,Ibumed 400mg Tablet (Medipharma Ltd),74754020
Painful conditions,850,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd),81638020
Painful conditions,855,Disprol 120mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),58326020
Painful conditions,889,CALPOL SIX PLUS 500 MG SUS,2924007
Painful conditions,899,Calpol Six Plus 250mg/5ml oral suspension (McNeil Products Ltd),55057020
Painful conditions,901,Calpol 120mg/5ml Liquid (Pfizer Consumer Healthcare Ltd),74893020
Painful conditions,913,Kaodene oral suspension (Sovereign Medical Ltd),50001020
Painful conditions,919,Indometacin 100mg suppositories,58918020
Painful conditions,920,Indocid 100mg suppositories (Aspen Pharma Trading Ltd),54426020
Painful conditions,1030,Junifen 100mg/5ml Oral suspension (Crookes Healthcare Ltd),72737020
Painful conditions,1043,Naproxen sodium 275mg tablets,64945020
