"Condition","Prodcode","Gemscriptcode","ProductName","Aurum"
"Painful conditions",12602,"59815020","Morphine sulfate 10mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",12604,"75449020","MST Continus Suspension 100mg granules sachets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",12608,"3162007","MORPHINE SULPHATE CR 200 MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",12709,"77459020","Ibuprofen and codeine 200mg + 12.5mg Tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",12889,"68362020","Oramorph 100mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",12900,"56811020","MST Continus Suspension 30mg granules sachets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13076,"81733020","Actiq 200microgram lozenges with integral oromucosal applicator (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13114,"85781020","Zomorph 10mg modified-release capsules (Ethypharm UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13117,"85782020","Zomorph 30mg modified-release capsules (Ethypharm UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13172,"78858020","Morphine sulfate 20mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13225,"90607020","Morphine sulfate 30mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13280,"90609020","Morphine sulfate 60mg/2ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13300,"89604020","BuTrans 20micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13364,"2727007","DIAMORPHINE 20 MG ELI","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13380,"48704020","Clinoril 200mg tablets (Merck Sharp & Dohme Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13420,"73133020","Diamorphine 15mg/5ml Oral solution (Manufacturer unknown)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13423,"3146007","MORPHINE SULPHATE BP GRANULES 30 MG","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13459,"56667020","Dysman 500 tablets (Ashbourne Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13588,"3946007","MORPHINE SULPHATE susp C/R 30 MG","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13598,"3414007","ASPIRIN & CODEINE 500 MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13606,"68267020","Flexin-25 Continus tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13627,"81658020","Mobic 15mg suppositories (Boehringer Ingelheim Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13639,"68266020","Flexin-50 Continus tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13711,"83122020","Morcap sr 20mg Modified-release capsule (Faulding Pharmaceuticals (Dbl))","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13813,"83119020","Zamadol 50mg capsules (Meda Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13818,"60823020","Nabumetone 500mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13893,"77456020","Nurofen Plus tablets (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13995,"81632020","Morphine sulphate 24 200mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",13997,"79896020","Morphine sulphate 100mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14050,"83128020","Morphine sulphate 12 100mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14063,"85785020","Zomorph 100mg modified-release capsules (Ethypharm UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14084,"86201020","Diclovol 75mg SR tablets (Arun Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14085,"86203020","Diclovol Retard 100mg tablets (Arun Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14151,"81803020","Medised infant 120mg + 12.5mg / 5ml Oral solution (Seton Scholl Healthcare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14156,"68487020","Morphine sulfate 30mg/5ml oral solution unit dose vials sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14226,"56799020","Morphine 30mg modified-release granules sachets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14333,"91245020","Ibuprofen 400mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14378,"73500020","Feminax tablets (Bayer Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14380,"84600020","Lederfen 300mg capsules (Mercury Pharma Group Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14385,"50220020","Cuprofen 200mg Tablet (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14394,"65617020","Phenazocine hydrobromide 5mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14422,"61806020","Fenbufen 450mg Effervescent tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14476,"58464020","Indolar SR 75mg capsules (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14490,"82134020","Tramake 50mg capsules (Galen Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14541,"53445020","Ponstan 50mg/5ml paediatric Liquid (Chemidex Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14551,"75874020","Infadrops 100mg/ml liquid (Mercury Pharma Group Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14560,"2138007","PARACETAMOL 60 MG SUP","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14570,"86401020","Ibuleve 5% Mousse (Dendron Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14578,"68990020","Nortriptyline 30mg / Fluphenazine 1.5mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14602,"84588020","Co-codamol 60mg/1000mg effervescent powder sachets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14627,"70535020","Paracetamol 325mg / Isometheptene 65mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14655,"70241020","Paracetamol 500mg with phenylpropanolamine 12.5 mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14672,"75883020","Defanac 75mg SR tablets (Ranbaxy (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14676,"77683020","Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg effervescent tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14688,"66014020","Paracetamol 500mg with dihydrocodeine 10mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14707,"79162020","Defanac Retard 100mg tablets (Ranbaxy (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14776,"77350020","Surgam 300mg tablets (Sanofi)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14785,"65987020","Paracetamol500mg with codeine phosphate 15mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14829,"65997020","Paracetamol 500mg / Caffeine 65mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14899,"58884020","Alvedon 250mg suppositories (Intrapharm Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14900,"88873020","Durogesic DTrans 100micrograms transdermal patches (Janssen-Cilag Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14912,"81048020","Codeine phosphate 8mg with Paracetamol 500mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",14964,"89792020","Solpadeine Plus soluble tablets (Omega Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15005,"63549020","Indomod 25mg modified-release capsules (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15064,"6650007","MORPHINE HCL 10MG/CHLOROFORM WATER > 5ML SOL","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15068,"62436020","Arthrofen 400 tablets (Ashbourne Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15159,"83568020","Tolfenamic acid 200mg Capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15180,"86566020","Naproxen and misoprostol 500mgwith200microgram combined Tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15198,"49344020","Co-dydramol 10mg+500mg Tablet (C P Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15201,"74267020","Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15238,"50179020","Paracetamol 500mg tablets (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15241,"77583020","Sudafed non-drowsy dual relief Capsule (Pfizer Consumer Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15286,"77485020","Ketocid 200 modified-release capsules (Chiesi Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15337,"77205020","Fentanyl 1.2mg lozenges","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15339,"73146020","Diamorphine 10mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15350,"2583007","FENTANYL (10ML) 50 MCG/ML INJ","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15352,"4138007","ASPIRIN & PARACETAMOL TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15353,"68939020","Papaveretum 7.7mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15439,"3620007","PARACETAMOL 150 MG SUP","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15461,"2140007","PARACETAMOL 100 MG SUP","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15477,"2579007","FENOPRON 200 MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15501,"62063020","Flurbiprofen 100mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15514,"3364007","DIAMORPHINE 2.5 MG LIN","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15732,"86199020","Diclovol 50mg gastro-resistant tablets (Arun Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15781,"81628020","Morphine sulphate 24 90mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15792,"84389020","Hydromorphone 2mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15793,"52700020","Diamorphine hydrochloride powder","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15798,"84391020","Hydromorphone 8mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15815,"74010020","Morphine 50mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15831,"53858020","Codeine phosphate 30mg with paracetamol 500mg effervescent powder sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15845,"83652020","Panadol NightPain tablets (GlaxoSmithKline Consumer Healthcare)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15871,"80858020","Kapake Insts 60mg/1000mg effervescent powder sachets (Galen Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15950,"85786020","Zomorph 200mg modified-release capsules (Ethypharm UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",15964,"85783020","Zomorph 60mg modified-release capsules (Ethypharm UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16001,"49832020","Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16039,"54213020","Solpadeine Capsule (GlaxoSmithKline Consumer Healthcare)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16076,"87620020","Paracetamol 325mg with tramadol 37.5 mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16096,"88885020","Codeine 6.75mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16106,"73703020","Paracetamol 500mg / Caffeine 65mg effervescent tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16112,"89744020","Paramol soluble tablets (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16170,"59106020","Fenbufen 300mg capsules (Genus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16176,"77247020","Lederfen 450mg tablets (Mercury Pharma Group Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16184,"81957020","Alka-seltzer Tablet (Bayer Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16189,"91452020","Morphine sulphate 10mg/ml Injection","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16192,"56328020","Motrin 200mg Tablet (Pharmacia Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16193,"68112020","Motrin 800mg tablets (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16194,"58037020","Lodine 200mg Tablet (Shire Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16205,"50967020","Palaprin forte 600mg Tablet (Nicholas Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16221,"57190020","Diclozip 25mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16222,"57191020","Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16271,"83285020","Zydol XL 300mg tablets (Grunenthal Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16272,"82238020","Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16273,"75363020","Oramorph sr 30mg Tablet (Boehringer Ingelheim Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16286,"82237020","Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16335,"66055020","Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16395,"83284020","Zydol XL 200mg tablets (Grunenthal Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16467,"84870020","Codeine phosphate 30mg with paracetamol 500mg effervescent tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16473,"60242020","Relifex 500mg dispersible tablets (Meda Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16474,"73719020","Nabumetone 500mg dispersible tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16592,"53495020","Parahypon Tablet (Wellcome Consumer)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16618,"89644020","Tilofyl 75micrograms/hour transdermal patches (Tillomed Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16818,"79777020","Paracetamol 500mg with codeine phosphate 30mg effervescent powder sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",16964,"64912020","Nubain 10mg/ml Injection (Bristol-Myers Squibb Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17029,"80210020","Rhumalgan CR 75 tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17030,"88558020","Rhumalgan SR 75mg capsules (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17043,"90767020","Pethidine 100mg/2ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17092,"3654007","MORPHINE HCl 10 MG INJ","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17126,"55714020","Fenactol SR 75mg tablets (Discovery Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17128,"77273020","Fenactol 50mg gastro-resistant tablets (Discovery Pharmaceuticals)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17131,"57844020","Lederfen 300mg tablets (Mercury Pharma Group Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17158,"66043020","Panadeine forte Tablet (Sanofi-Synthelabo Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17163,"2712007","DIAMORPHINE 1 MG INJ","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17165,"74061020","Nycopren 500mg gastro-resistant tablets (Ardern Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17167,"65620020","Narphen 5mg Tablet (Smith & Nephew Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17183,"55347020","Aventyl 10mg Capsule (Eli Lilly and Company Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17201,"56330020","Motrin 600mg tablets (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17271,"2221007","MORPHINE SULPHATE 5 MG SUP","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17386,"69171020","Pethidine 50mg Tablet (Roche Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17398,"66056020","Morphine tartrate 15mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17412,"83648020","Paracetamol 500mg / Diphenhydramine 25mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",17490,"61675020","Cyclizine tartrate with morphine tartrate 50mg+15mg/ml injection","MULTIPLY_ProdcodeID_painful_conditions"
